"word","freq"
"to be beast what i",6
"wait now boyfriend is going",6
"what have you been up",6
"what i m saying is",6
"who wants to go to",6
"and listen to it everyday",6
"buy it and listen to",6
"cant wait until new song",6
"comes to itunes i will",6
"do the best day of",6
"follow me i would do",6
"for the follow i love",6
"have to go to the",6
"i just cant wait until",6
"i m so tired of",6
"i m too lazy to",6
"i will buy it and",6
"i wish i could do",6
"i woke up this morning",6
"i would do the best",6
"it and listen to it",6
"it s not my fault",6
"it s the only way",6
"it won t let me",6
"itunes i will buy it",6
"just cant wait until new",6
"looking forward to tonight s",6
"me i would do the",6
"my favorite part of the",6
"new song saysomething comes to",6
"saysomething comes to itunes i",6
"song saysomething comes to itunes",6
"that awkward moment when someone",6
"think i m in love",6
"to itunes i will buy",6
"until new song saysomething comes",6
"wait until new song saysomething",6
"what are some of the",6
"what i like to hear",6
"will buy it and listen",6
"would do the best day",6
"would love to hear your",6
"you or someone you know",6
"a pace of mi with",6
"am visit wwwradiotagrcomwfuv to tag",6
"are you going to get",6
"do you think you could",6
"don t think that s",6
"how long does it take",6
"i am in love with",6
"i can t take it",6
"i had no idea you",6
"i know i need to",6
"i m pretty sure it",6
"i think i might be",6
"i wanna go back to",6
"i wouldn t be surprised",6
"it s great to be",6
"it s the only place",6
"m trying to figure out",6
"of mi with nike gps",6
"pace of mi with nike",6
"s that time of the",6
"t wait to see u",6
"that i am going to",6
"the world to me if",6
"want to be able to",6
"we would love to have",6
"would love to see a",6
"you hope all is well",6
"you very much for the",6
"at the bottom of the",6
"figure out how to get",6
"for being there for me",6
"i can t do this",6
"isn t that the truth",6
"it doesn t matter how",6
"it s not like i",6
"it would be great to",6
"all who came out to",6
"been on in a while",6
"can t figure out how",6
"don t get me started",6
"i d really like to",6
"i don t even like",6
"i just got back from",6
"i ll be on the",6
"i think you re right",6
"me know how it goes",6
"see if i can get",6
"t figure out how to",6
"to go to the movies",6
"why don t you just",6
"and let us know what",6
"got to be kidding me",6
"had so much fun with",6
"help us spread the word",6
"i am so excited to",6
"i can t find my",6
"i ll just have to",6
"i love the way you",6
"i m waiting for the",6
"is my th birthday and",6
"it s my birthday today",6
"mother s day to you",6
"my th birthday and i",6
"on dancing with the stars",6
"on the look out for",6
"s going to be great",6
"s what happens when you",6
"the first day of spring",6
"we need to get together",6
"what goes around comes around",6
"you can make it to",6
"a great way to end",6
"can t come soon enough",6
"i can t tell if",6
"i d like to think",6
"i don t need you",6
"i don t see the",6
"i have a crush on",6
"i hope things get better",6
"i m pretty sure you",6
"i m so sick of",6
"i think a lot of",6
"one of my all time",6
"one of my favorite movies",6
"re just somebody that i",6
"thank you to all our",6
"viggle get real rewards just",6
"way to start the week",6
"with viggle get real rewards",6
"you have a good day",6
"you re just somebody that",6
"are some of your favorite",6
"are you guys going to",6
"as much as i hate",6
"at the end of a",6
"can t seem to find",6
"for the life of me",6
"i m still trying to",6
"i wasn t that drunk",6
"it s time for the",6
"it was meant to be",6
"know if you want to",6
"make sure you check out",6
"one step at a time",6
"thanks for all the great",6
"thanks for the follow happy",6
"you had a chance to",6
"all at the same time",6
"all i can think of",6
"and i still don t",6
"can you give me a",6
"dynamic ip pptpltpsstp server in",6
"i don t really know",6
"i don t think this",6
"is probably one of the",6
"just in time for the",6
"my heart goes out to",6
"the girl with the dragon",6
"the shit out of me",6
"to see you in the",6
"we ll keep you posted",6
"what do you think is",6
"will be one of the",6
"you don t like me",6
"you know you want to",6
"did you hear about the",6
"don t know about you",6
"for the rest of your",6
"have a great day and",6
"haven t had a chance",6
"i m sure it will",6
"i want to see you",6
"in the next few days",6
"let us know how it",6
"on the wrong side of",6
"thank you all for the",6
"the only one who can",6
"you know what would be",6
"am thinking about getting a",6
"at the same damn time",6
"birthday she would be so",6
"but i don t wanna",6
"call this number please its",6
"couldn t have said it",6
"don t forget to stop",6
"each and every one of",6
"friends birthday she would be",6
"happy mothers day to the",6
"i am thinking about getting",6
"i don t want a",6
"i would be the happiest",6
"if you haven t yet",6
"is one of the greatest",6
"it for the first time",6
"its my friends birthday she",6
"my friends birthday she would",6
"number please its my friends",6
"please call this number please",6
"please its my friends birthday",6
"she would be so happy",6
"so excited to have you",6
"t have said it better",6
"t wait to hear the",6
"talked to you in forever",6
"thank you to all my",6
"that s how we do",6
"this number please its my",6
"you re going to have",6
"and i look forward to",6
"are red violets are blue",6
"birthday i hope you have",6
"don t know where you",6
"happy birthday i hope you",6
"i could go for some",6
"i didn t see you",6
"i haven t heard from",6
"i look forward to seeing",6
"i m glad you enjoyed",6
"i m going to stop",6
"i think that s the",6
"know if i can help",6
"one of the best things",6
"see you in a few",6
"so you don t have",6
"time for me to go",6
"what s the deal with",6
"what s the name of",6
"while you re at it",6
"but i still believe someday",6
"day everyday you ll still",6
"don t think i have",6
"even though you make my",6
"everyday you ll still never",6
"feel like i need to",6
"had a great time in",6
"hope you can join us",6
"i can t find it",6
"i can think about is",6
"i hate when that happens",6
"i have to say is",6
"i love you even though",6
"i m sure i ll",6
"i still believe someday you",6
"it doesn t matter what",6
"ll still never notice me",6
"make my day everyday you",6
"me but i still believe",6
"my day everyday you ll",6
"never notice me but i",6
"not a good idea to",6
"notice me but i still",6
"now you re just somebody",6
"still believe someday you will",6
"still never notice me but",6
"t remember the last time",6
"thank you for your patience",6
"that s why i love",6
"though you make my day",6
"to get back in the",6
"to get my hair done",6
"we want to hear from",6
"you even though you make",6
"you ll still never notice",6
"you make my day everyday",6
"all the mothers out there",6
"and prayers go out to",6
"had a dream last night",6
"i do not want to",6
"i ll try to get",6
"i m so ready for",6
"i m starting to get",6
"i want you to know",6
"make my dream come true",6
"make the world go round",6
"t wait to hear about",6
"thoughts and prayers go out",6
"to all the mothers out",6
"tomorrow is my last day",6
"won t be the same",6
"don t feel like going",6
"for a very long time",6
"i don t understand the",6
"i m still waiting for",6
"if you don t follow",6
"is gonna be a good",6
"it s hard to believe",6
"know if you need a",6
"let s make it a",6
"s never too late to",6
"that s all that matters",6
"to do what to do",6
"to get in touch with",6
"wants to go to the",6
"what to do what to",6
"when are we going to",6
"best of luck in the",6
"big thank you to all",6
"didn t get a chance",6
"don t need to be",6
"glad you had a good",6
"i can do to help",6
"i don t even want",6
"i don t think anyone",6
"i fell in love with",6
"i hope i don t",6
"i just can t get",6
"i m gonna make it",6
"i m gonna miss you",6
"i think im going to",6
"i want to see the",6
"is it too early to",6
"look forward to seeing your",6
"looking forward to hearing the",6
"please follow me i m",6
"something to look forward to",6
"sorry i couldn t make",6
"t get a chance to",6
"t wait to get home",6
"trying to make it to",6
"what are you doing today",6
"what is going on with",6
"when you don t know",6
"you don t like the",6
"you for all you do",6
"am i supposed to do",6
"and thank you for the",6
"be the same without you",6
"forward to seeing you there",6
"from all over the world",6
"have nothing better to do",6
"hope you re feeling better",6
"i can t stop laughing",6
"i hope it s a",6
"i hope you re having",6
"i know i know i",6
"i ll see if i",6
"i need to get a",6
"if you want to know",6
"ll see if i can",6
"m going to make a",6
"m not a fan of",6
"make the best of it",6
"makes me feel like a",6
"me in a good mood",6
"on top of the world",6
"see if i can find",6
"so much for following me",6
"t been on twitter in",6
"thanks for following us we",6
"the first day of the",6
"we have a lot of",6
"when i m with you",6
"a awsome account related to",6
"a long way to go",6
"award winning novel gray rainbow",6
"can you follow me back",6
"ebook award winning novel gray",6
"free ebook award winning novel",6
"gonna be a long night",6
"gray rainbow journey limited time",6
"had a great time on",6
"i am a huge fan",6
"i really wish i could",6
"i think i may have",6
"is a awsome account related",6
"journey limited time offer contact",6
"kill you makes you stronger",6
"mother s day to the",6
"novel gray rainbow journey limited",6
"rainbow journey limited time offer",6
"song stuck in my head",6
"stop by and see us",6
"there s nothing wrong with",6
"we hope you have a",6
"when all you do is",6
"where have you been all",6
"winning novel gray rainbow journey",6
"would love to meet you",6
"a concert and meetngreet austintodc",6
"and to washington dc for",6
"dc for a concert and",6
"don t give up on",6
"don t want you to",6
"for a concert and meetngreet",6
"for the rt we re",6
"forward to seeing you soon",6
"going to be the best",6
"i ll be going to",6
"i m glad you liked",6
"i m ready to get",6
"if i don t get",6
"is the first day of",6
"it makes me want to",6
"it was a lot of",6
"need to go to sleep",6
"s been a long day",6
"sorry i didn t get",6
"t wait to see this",6
"thanks for the follow great",6
"thanks for the follow how",6
"thanks for the follow you",6
"thanks to everyone that came",6
"to be there for you",6
"to washington dc for a",6
"was just thinking the same",6
"washington dc for a concert",6
"who s ready for the",6
"you don t like it",6
"are what we repeatedly do",6
"community volume is trading the",6
"feel like i m in",6
"forward to getting to know",6
"going to be on the",6
"here s to the kids",6
"i can t stand the",6
"i ll say it again",6
"i m not gonna be",6
"i need to go back",6
"i ve been working on",6
"i wanna go to the",6
"i wasn t able to",6
"if you don t mind",6
"is dollars casting code a",6
"is the first time i",6
"it s am and i",6
"it would make her day",6
"it would mean a lot",6
"look forward to having you",6
"need to go back to",6
"next to me on the",6
"of the community volume is",6
"pay is dollars casting code",6
"s what i was thinking",6
"so i can dm you",6
"thank you for all of",6
"the community volume is trading",6
"the hell is going on",6
"the only one in the",6
"we are what we repeatedly",6
"what we repeatedly do excellence",6
"and if you don t",6
"as far as i know",6
"but i just don t",6
"by what you read here",6
"don t worry i ll",6
"entertained by what you read",6
"follow hope you re entertained",6
"follow i look forward to",6
"for the follow i look",6
"forgot how much i love",6
"hope you re entertained by",6
"i can t make it",6
"i don t want you",6
"i love it when i",6
"just one of those days",6
"know what s going on",6
"looking forward to seeing what",6
"one of the things i",6
"re entertained by what you",6
"that s great to hear",6
"the follow i look forward",6
"the world would be a",6
"we ll be sure to",6
"what would i do without",6
"you re entertained by what",6
"you so much for sharing",6
"you so much i m",6
"can i get a happy",6
"doesn t get any better",6
"don t have to worry",6
"hope all is well in",6
"i just want you to",6
"i m ready for the",6
"i want to see it",6
"looking for something to do",6
"re not the only one",6
"tell us what you think",6
"the best way to get",6
"tomorrow is the last day",6
"what doesn t kill you",6
"you re not the only",6
"your chance to win a",6
"a while since i ve",5
"do you want to know",5
"don t think there is",5
"figure out what to do",5
"i can t wait i",5
"me know if you are",5
"out what to do with",5
"so i don t know",5
"to go back to work",5
"will get back to you",5
"you just made my day",5
"be entered to win a",4
"because i don t want",4
"can t wait for tomorrow",4
"can t wait for tonight",4
"can t wait for your",4
"doesn t mean i m",4
"don t even have a",4
"don t think you can",4
"email and i ll send",4
"for the follow i am",4
"going to be a very",4
"happy birthday i love you",4
"hope you re having fun",4
"i d like to try",4
"i don t have my",4
"i had so much fun",4
"i haven t been able",4
"i look forward to reading",4
"i need to get back",4
"i would but i have",4
"is one of those days",4
"is the best place to",4
"it s crazy how you",4
"m in the mood to",4
"m not sure if i",4
"make sure you have a",4
"much for the kind words",4
"on a scale of to",4
"playing the hottest hip hop",4
"set the world on fire",4
"shout out to all my",4
"so i can go to",4
"so much for the kind",4
"so we can go to",4
"t think there is a",4
"t wait to see them",4
"t want to miss this",4
"that was one of the",4
"that was supposed to be",4
"there is nothing better than",4
"this weekend can t wait",4
"to be a better person",4
"to go back to sleep",4
"to my new followers thanks",4
"today is one of those",4
"want to get out of",4
"we didn t get to",4
"you have to be a",4
"you re going to love",4
"you re not following me",4
"you re not going to",4
